CustomerID,TotalOrders,TotalSpent,AverageSpent,ItemsBought,CanceledInvoices,MostFrequentDay,MostFrequentHour,ProductDiversity,FirstPurchase,LastPurchase,Country,LifeTime,Recency
16747,1,826.96,18.37688888888889,577,3,Monday,10,34,2011-10-03 10:18:00,2011-11-14 13:37:00,United Kingdom,42,24
16748,5,1515.9,21.969565217391306,880,0,Tuesday,14,42,2011-01-09 13:50:00,2011-11-22 10:17:00,United Kingdom,316,17
16750,5,623.93,6.567684210526315,214,0,Tuesday,17,74,2011-04-21 16:53:00,2011-10-26 12:48:00,United Kingdom,187,44
16751,1,1764.72,70.5888,1031,0,Wednesday,10,24,2011-11-09 10:48:00,2011-11-09 10:48:00,United Kingdom,0,30
16752,1,207.5,23.055555555555557,54,0,Thursday,12,9,2010-12-02 12:18:00,2010-12-02 12:18:00,United Kingdom,0,372
16753,1,223.92000000000002,6.5858823529411765,189,0,Wednesday,13,34,2011-10-12 13:14:00,2011-10-12 13:14:00,United Kingdom,0,57
16754,1,2002.4,1001.2,4280,0,Thursday,17,2,2010-12-02 17:38:00,2010-12-02 17:38:00,United Kingdom,0,371
16755,-1,1463.23,8.556900584795322,1052,6,Wednesday,13,134,2011-01-28 10:47:00,2011-08-17 13:21:00,United Kingdom,201,113
16756,1,239.4,18.415384615384617,106,0,Monday,9,13,2011-05-09 09:33:00,2011-05-09 09:33:00,United Kingdom,0,214
16757,1,106.83000000000001,15.261428571428572,81,0,Tuesday,11,7,2011-01-25 11:59:00,2011-01-25 11:59:00,United Kingdom,0,318
16758,1,369.34000000000003,16.78818181818182,203,0,Wednesday,14,22,2011-10-05 14:47:00,2011-10-05 14:47:00,United Kingdom,0,64
16759,3,772.84,17.973023255813953,608,1,Wednesday,9,40,2011-11-09 09:06:00,2011-12-02 12:42:00,United Kingdom,23,7
16761,1,316.62,24.355384615384615,341,0,Sunday,11,13,2011-09-04 11:15:00,2011-09-04 11:15:00,United Kingdom,0,96
16762,3,1207.24,19.162539682539684,480,0,Sunday,11,51,2011-07-18 12:52:00,2011-11-20 11:43:00,United Kingdom,124,19
16763,1,594.9,24.787499999999998,318,1,Wednesday,11,23,2011-05-25 11:52:00,2011-06-07 14:24:00,United Kingdom,13,184
16764,6,2749.9500000000003,3.862289325842697,1241,12,Friday,12,209,2011-07-19 17:17:00,2011-12-06 11:41:00,United Kingdom,139,3
16765,1,34.0,34.0,4,0,Friday,15,1,2011-02-18 15:41:00,2011-02-18 15:41:00,United Kingdom,0,293
16766,2,1145.6,33.69411764705882,536,0,Friday,13,17,2011-03-11 13:34:00,2011-03-11 15:22:00,United Kingdom,0,272
16767,11,5575.56,25.22877828054299,4423,0,Wednesday,9,148,2011-01-27 13:38:00,2011-11-09 09:42:00,United Kingdom,285,30
16768,1,458.04,7.897241379310345,191,4,Sunday,10,47,2011-03-13 10:25:00,2011-10-23 10:38:00,United Kingdom,224,47
16769,1,361.54,9.51421052631579,80,0,Thursday,13,33,2011-03-24 13:41:00,2011-03-24 13:41:00,United Kingdom,0,259
16770,5,731.9,5.190780141843971,444,1,Sunday,12,116,2010-12-02 15:49:00,2011-10-13 12:21:00,United Kingdom,314,57
16771,5,2242.61,8.829173228346457,1487,0,Wednesday,14,200,2011-01-05 13:57:00,2011-11-06 13:28:00,United Kingdom,304,32
16773,1,171.59,6.599615384615385,171,0,Thursday,14,23,2011-10-13 14:37:00,2011-10-13 14:37:00,United Kingdom,0,56
16774,4,654.92,13.365714285714285,318,1,Monday,12,36,2011-06-14 12:45:00,2011-10-03 12:41:00,United Kingdom,110,67
16775,11,1691.51,10.773949044585986,439,0,Tuesday,15,84,2010-12-07 15:15:00,2011-11-29 15:22:00,United Kingdom,357,9
16776,1,371.54,5.232957746478873,254,0,Monday,13,61,2011-10-10 13:04:00,2011-10-10 13:04:00,United Kingdom,0,59
16777,2,222.62,4.6379166666666665,62,0,Sunday,14,45,2011-03-27 14:34:00,2011-09-20 13:41:00,United Kingdom,176,79
16778,2,245.94,15.37125,194,0,Monday,13,16,2011-03-10 15:21:00,2011-09-26 13:48:00,United Kingdom,199,73
16779,17,10436.05,30.514766081871343,5212,11,Wednesday,12,161,2010-12-08 09:56:00,2011-12-07 14:54:00,United Kingdom,364,1
16780,2,422.24,7.156610169491525,270,0,Wednesday,16,51,2011-03-25 17:34:00,2011-08-31 16:09:00,United Kingdom,158,99
16781,0,294.65,15.507894736842104,111,2,Thursday,14,17,2010-12-02 14:26:00,2010-12-09 15:18:00,United Kingdom,7,364
16782,12,2230.3,11.73842105263158,696,7,Thursday,11,103,2010-12-06 16:10:00,2011-11-29 13:20:00,United Kingdom,357,9
16784,1,107.6,35.86666666666667,24,0,Sunday,12,3,2011-11-20 12:20:00,2011-11-20 12:20:00,United Kingdom,0,19
16788,2,594.39,4.016148648648649,304,0,Monday,14,138,2011-03-30 13:05:00,2011-08-08 14:53:00,United Kingdom,131,122
16789,1,80.8,16.16,32,0,Thursday,15,5,2011-12-01 15:12:00,2011-12-01 15:12:00,United Kingdom,0,7
16790,6,1520.1200000000001,16.001263157894737,892,2,Wednesday,11,88,2011-11-02 11:23:00,2011-12-06 11:53:00,United Kingdom,34,3
16791,6,1690.28,5.348987341772152,753,2,Monday,19,218,2011-01-11 15:42:00,2011-11-10 19:12:00,United Kingdom,303,28
16792,2,110.38000000000001,9.198333333333334,44,0,Wednesday,14,11,2011-03-02 14:39:00,2011-03-02 14:41:00,United Kingdom,0,281
16793,1,243.84,15.24,146,0,Thursday,15,16,2011-10-13 15:08:00,2011-10-13 15:08:00,United Kingdom,0,56
16794,10,1175.3,4.1975,919,2,Sunday,14,142,2011-06-12 14:15:00,2011-12-08 17:54:00,United Kingdom,179,0
16795,1,414.88,6.286060606060606,239,0,Thursday,14,64,2010-12-09 14:08:00,2010-12-09 14:08:00,United Kingdom,0,364
16796,1,305.62,16.97888888888889,186,0,Sunday,14,18,2011-09-11 14:01:00,2011-09-11 14:01:00,United Kingdom,0,88
16800,1,1162.65,7.452884615384616,524,0,Monday,14,148,2011-11-28 14:06:00,2011-11-28 14:06:00,United Kingdom,0,10
16801,-40,842.33,7.019416666666667,307,45,Friday,11,72,2011-03-11 13:56:00,2011-06-29 15:33:00,United Kingdom,110,162
16803,1,332.3,13.845833333333333,245,0,Wednesday,14,24,2011-10-05 14:28:00,2011-10-05 14:28:00,United Kingdom,0,64
16804,3,536.99,8.949833333333334,246,0,Wednesday,16,59,2011-03-14 15:48:00,2011-11-16 16:43:00,United Kingdom,247,22
16805,2,460.59,4.699897959183673,539,0,Tuesday,13,94,2010-12-14 13:35:00,2011-06-19 11:23:00,United Kingdom,186,173
16806,4,762.16,8.195268817204301,356,0,Sunday,15,68,2011-04-14 19:59:00,2011-08-28 15:27:00,United Kingdom,135,102
16807,3,1121.59,16.740149253731342,778,0,Wednesday,12,57,2011-03-14 09:46:00,2011-07-20 12:00:00,United Kingdom,128,142
16808,2,288.42,12.540000000000001,196,0,Thursday,19,21,2011-03-10 19:05:00,2011-09-01 19:34:00,United Kingdom,175,98
16809,5,912.74,6.084933333333334,651,1,Tuesday,15,79,2011-03-22 13:13:00,2011-11-16 15:45:00,United Kingdom,239,22
16810,1,275.64,17.2275,112,1,Tuesday,15,16,2010-12-14 11:24:00,2011-05-31 15:32:00,United Kingdom,168,191
16811,2,547.07,19.538214285714286,477,0,Tuesday,17,26,2011-11-22 17:19:00,2011-12-05 11:39:00,United Kingdom,12,4
16812,1,479.35,31.956666666666667,81,0,Tuesday,12,15,2010-12-14 12:35:00,2010-12-14 12:35:00,United Kingdom,0,360
16813,10,1652.18,3.878356807511737,1501,0,Thursday,13,248,2011-05-19 13:28:00,2011-12-01 14:03:00,United Kingdom,196,7
16814,21,6408.2,20.025624999999998,2696,1,Thursday,11,122,2010-12-05 11:45:00,2011-11-25 13:27:00,United Kingdom,355,13
16816,4,417.06,14.895,274,0,Sunday,15,28,2010-12-16 17:01:00,2011-08-28 14:16:00,United Kingdom,254,102
16817,4,1446.95,15.231052631578947,762,9,Tuesday,10,76,2010-12-06 14:19:00,2011-12-07 11:03:00,United Kingdom,365,2
16818,11,3317.97,17.37157068062827,2163,2,Wednesday,12,172,2011-05-18 11:42:00,2011-11-29 10:41:00,United Kingdom,194,10
16820,1,497.61,19.138846153846153,307,0,Monday,12,26,2011-09-05 12:06:00,2011-09-05 12:06:00,United Kingdom,0,95
16823,1,358.38,9.431052631578947,136,0,Tuesday,15,34,2011-04-26 15:00:00,2011-04-26 15:00:00,United Kingdom,0,226
16824,2,460.64,17.716923076923077,236,0,Thursday,12,23,2011-06-28 13:36:00,2011-11-24 12:38:00,United Kingdom,148,15
16825,2,775.1800000000001,27.685000000000002,566,0,Tuesday,11,27,2011-06-07 09:44:00,2011-11-01 11:51:00,United Kingdom,147,38
16826,1,341.7,15.531818181818181,158,0,Wednesday,14,22,2011-10-19 14:05:00,2011-10-19 14:05:00,United Kingdom,0,50
16828,2,128.5,16.0625,59,0,Friday,13,8,2011-08-19 13:24:00,2011-09-07 15:10:00,United Kingdom,19,92
16829,1,197.22,17.92909090909091,99,0,Wednesday,10,11,2011-07-06 10:48:00,2011-07-06 10:48:00,United Kingdom,0,156
16830,1,325.91,14.170000000000002,264,0,Tuesday,11,23,2011-11-01 11:35:00,2011-11-01 11:35:00,United Kingdom,0,38
16832,3,199.15,16.595833333333335,33,0,Friday,14,11,2011-05-06 14:12:00,2011-06-08 15:36:00,United Kingdom,33,183
16833,4,1106.53,23.5431914893617,440,0,Sunday,13,46,2011-01-09 13:02:00,2011-12-08 14:39:00,United Kingdom,333,0
16834,1,413.46,17.2275,358,0,Tuesday,9,24,2011-04-26 09:37:00,2011-04-26 09:37:00,United Kingdom,0,227
16835,2,180.85,18.085,61,0,Wednesday,13,10,2010-12-01 17:15:00,2011-08-03 13:50:00,United Kingdom,244,127
16836,2,251.87,22.89727272727273,165,0,Monday,10,11,2011-08-15 12:38:00,2011-10-31 10:05:00,United Kingdom,76,39
16837,11,3167.73,19.082710843373494,1562,1,Tuesday,11,123,2011-04-08 08:48:00,2011-11-08 14:27:00,United Kingdom,214,30
16838,2,582.9,22.41923076923077,184,1,Thursday,15,24,2011-02-24 15:01:00,2011-05-26 13:13:00,United Kingdom,90,196
16839,7,15357.78,51.5361744966443,8470,32,Thursday,12,117,2010-12-05 11:15:00,2011-12-01 09:03:00,United Kingdom,360,8
16841,6,1774.62,15.167692307692306,2234,1,Tuesday,12,101,2011-02-25 12:40:00,2011-11-03 11:51:00,United Kingdom,250,36
16842,3,1260.44,19.694375,692,1,Thursday,14,45,2011-02-10 14:51:00,2011-10-06 17:38:00,United Kingdom,238,63
16843,16,10183.82,26.87023746701847,10154,1,Thursday,14,226,2011-01-16 16:10:00,2011-10-28 09:06:00,United Kingdom,284,42
16846,1,214.32,19.483636363636364,135,0,Thursday,13,11,2011-10-20 13:55:00,2011-10-20 13:55:00,United Kingdom,0,49
16847,1,193.44,16.12,78,0,Thursday,13,12,2011-10-27 13:29:00,2011-10-27 13:29:00,United Kingdom,0,42
16848,1,281.42,20.101428571428574,182,0,Tuesday,8,14,2011-10-18 08:42:00,2011-10-18 08:42:00,United Kingdom,0,52
16849,1,124.57,15.57125,33,0,Monday,9,8,2011-06-06 09:16:00,2011-06-06 09:16:00,United Kingdom,0,186
16850,1,332.41,17.495263157894737,249,0,Monday,11,19,2011-01-10 11:09:00,2011-01-10 11:09:00,United Kingdom,0,333
16851,3,342.45,17.1225,271,0,Friday,9,17,2011-10-19 09:48:00,2011-12-05 13:32:00,United Kingdom,47,3
16852,2,144.91000000000003,16.101111111111113,56,0,Thursday,15,9,2011-06-16 15:49:00,2011-11-29 13:22:00,United Kingdom,165,9
16855,2,328.4,17.28421052631579,164,0,Wednesday,12,19,2011-10-27 16:31:00,2011-11-16 12:03:00,United Kingdom,19,23
16856,1,35.400000000000006,17.700000000000003,12,0,Friday,8,2,2011-11-25 08:59:00,2011-11-25 08:59:00,United Kingdom,0,14
16858,-1,345.89000000000004,26.60692307692308,83,3,Monday,9,9,2010-12-06 09:52:00,2010-12-08 14:52:00,United Kingdom,2,365
16859,-15,473.14,6.5713888888888885,656,20,Monday,12,50,2011-03-23 13:39:00,2011-08-25 14:12:00,United Kingdom,155,105
16861,1,151.65,18.95625,133,2,Monday,9,8,2010-12-06 15:09:00,2011-10-11 09:05:00,United Kingdom,308,59
16863,2,481.35,17.19107142857143,392,2,Tuesday,15,25,2010-12-08 08:58:00,2011-11-10 15:23:00,United Kingdom,337,28
16866,3,207.73999999999998,18.885454545454543,60,0,Friday,10,10,2011-07-01 12:34:00,2011-07-22 10:06:00,United Kingdom,20,140
16869,4,797.3199999999999,6.2290624999999995,579,1,Wednesday,12,113,2011-06-17 13:01:00,2011-11-17 12:02:00,United Kingdom,152,22
16871,5,2761.4900000000002,19.866834532374103,1250,2,Friday,11,131,2011-03-14 10:31:00,2011-11-17 19:27:00,United Kingdom,248,21
16872,3,680.02,97.14571428571428,600,0,Friday,14,5,2011-06-08 14:32:00,2011-09-23 16:05:00,United Kingdom,107,76
16873,0,7066.31,24.45089965397924,3825,10,Friday,15,179,2010-12-10 15:45:00,2011-12-05 12:05:00,United Kingdom,359,4
16875,-2,2023.47,16.4509756097561,1044,11,Monday,13,94,2011-01-04 10:37:00,2011-10-06 19:20:00,United Kingdom,275,63
16877,6,846.62,5.427051282051282,458,0,Sunday,16,111,2011-05-15 16:13:00,2011-11-27 13:47:00,United Kingdom,195,11
16878,-1,0.0,0.0,0,3,Friday,8,3,2011-09-16 17:39:00,2011-11-15 08:52:00,United Kingdom,59,24
16880,7,1491.43,8.571436781609195,746,0,Sunday,12,121,2011-06-03 16:45:00,2011-11-09 11:33:00,United Kingdom,158,30
16881,1,432.0,432.0,600,0,Tuesday,10,1,2011-10-04 10:33:00,2011-10-04 10:33:00,United Kingdom,0,66
16882,3,705.12,18.080000000000002,424,0,Tuesday,10,39,2011-01-26 17:43:00,2011-10-04 10:42:00,United Kingdom,250,66
16883,2,272.48,7.364324324324325,103,0,Sunday,12,33,2010-12-03 10:33:00,2011-06-05 12:51:00,United Kingdom,184,186
16884,2,429.84000000000003,16.532307692307693,320,0,Wednesday,10,26,2011-11-02 10:16:00,2011-11-02 11:52:00,United Kingdom,0,37
16885,3,450.41,4.691770833333334,178,0,Thursday,13,82,2010-12-17 17:23:00,2011-11-24 13:40:00,United Kingdom,341,14
16887,1,192.32999999999998,5.342499999999999,156,0,Friday,14,35,2011-11-04 14:07:00,2011-11-04 14:07:00,United Kingdom,0,34
16889,3,1578.67,11.693851851851852,925,0,Sunday,11,112,2011-01-07 10:47:00,2011-05-29 11:05:00,United Kingdom,142,194
16891,5,742.43,3.991559139784946,265,0,Thursday,11,166,2010-12-03 11:35:00,2011-12-08 11:15:00,United Kingdom,369,1
16892,5,489.49,4.944343434343434,232,2,Thursday,13,88,2011-01-20 13:19:00,2011-12-08 13:18:00,United Kingdom,321,0
16893,1,145.93,3.242888888888889,62,0,Wednesday,12,44,2010-12-08 12:06:00,2010-12-08 12:06:00,United Kingdom,0,366
16895,1,202.27,3.26241935483871,91,0,Thursday,12,57,2011-10-06 12:15:00,2011-10-06 12:15:00,United Kingdom,0,64
16897,-4,213.03,4.841590909090909,58,7,Sunday,11,37,2011-01-30 11:52:00,2011-02-13 15:45:00,United Kingdom,14,298
16898,3,436.68,2.7637974683544306,379,1,Wednesday,13,151,2010-12-06 12:23:00,2011-11-13 15:44:00,United Kingdom,342,25
16899,6,1271.06,10.333821138211382,520,0,Sunday,11,80,2010-12-14 13:11:00,2011-12-02 12:03:00,United Kingdom,352,7
16900,2,187.6900000000001,2.2889024390243917,723,3,Friday,13,79,2011-10-07 13:17:00,2011-11-28 10:50:00,United Kingdom,51,11
16902,1,1706.88,38.79272727272728,629,0,Monday,14,43,2011-08-15 14:17:00,2011-08-15 14:17:00,United Kingdom,0,115
16903,1,363.2,6.485714285714286,247,0,Thursday,15,50,2011-11-10 15:32:00,2011-11-10 15:32:00,United Kingdom,0,28
16904,16,3653.75,5.4943609022556394,1984,0,Thursday,13,387,2010-12-07 13:29:00,2011-12-05 13:10:00,United Kingdom,362,3
16905,7,3020.65,15.103250000000001,1380,1,Sunday,15,117,2010-12-03 10:43:00,2011-12-04 14:01:00,United Kingdom,366,4
16906,4,559.59,6.506860465116279,263,0,Monday,11,74,2011-04-05 12:30:00,2011-09-19 11:49:00,United Kingdom,166,81
16907,5,928.76,6.634,286,0,Thursday,16,89,2010-12-09 16:52:00,2011-11-10 18:04:00,United Kingdom,336,28
16909,1,364.14,19.165263157894735,434,1,Wednesday,16,18,2011-09-28 16:45:00,2011-10-06 18:06:00,United Kingdom,8,63
16910,8,1508.96,2.7687339449541284,884,0,Friday,14,318,2011-09-09 14:14:00,2011-12-05 12:51:00,United Kingdom,86,3
16912,10,2508.87,24.123749999999998,1010,4,Monday,12,89,2011-01-20 15:42:00,2011-11-16 15:51:00,United Kingdom,300,22
16913,1,113.44,14.18,82,0,Tuesday,12,8,2011-02-22 12:56:00,2011-02-22 12:56:00,United Kingdom,0,289
16914,1,183.76,6.125333333333333,112,0,Thursday,15,25,2011-11-03 15:27:00,2011-11-03 15:27:00,United Kingdom,0,35
16915,6,621.6800000000001,10.906666666666668,132,0,Tuesday,16,46,2011-03-01 09:52:00,2011-11-30 16:39:00,United Kingdom,274,8
16916,2,562.41,4.135367647058823,431,0,Wednesday,12,129,2010-12-02 13:14:00,2011-11-16 12:08:00,United Kingdom,348,23
16917,1,391.52,43.50222222222222,232,0,Tuesday,11,9,2011-03-08 11:55:00,2011-03-08 11:55:00,United Kingdom,0,276
16918,5,1043.34,8.025692307692307,708,2,Monday,13,97,2011-01-26 17:37:00,2011-10-21 12:50:00,United Kingdom,267,49
16919,11,2592.25,7.951687116564417,1403,0,Tuesday,13,141,2010-12-06 12:52:00,2011-07-06 13:35:00,United Kingdom,212,155
16921,1,154.18,2.8032727272727276,154,0,Sunday,16,50,2011-10-09 16:22:00,2011-10-09 16:22:00,United Kingdom,0,60
16923,2,6488.3,9.982000000000001,3110,24,Sunday,11,316,2010-12-12 11:06:00,2011-11-27 13:00:00,United Kingdom,350,11
16924,-2,722.64,8.306206896551725,454,6,Friday,12,69,2011-09-16 12:54:00,2011-11-18 12:53:00,United Kingdom,62,20
16926,1,230.25,16.446428571428573,35,0,Friday,13,14,2010-12-03 13:42:00,2010-12-03 13:42:00,United Kingdom,0,370
16927,3,543.05,90.50833333333333,993,0,Tuesday,11,5,2010-12-13 11:57:00,2011-08-16 11:10:00,United Kingdom,245,115
16928,15,2748.6,13.214423076923076,2072,4,Tuesday,13,72,2010-12-01 15:21:00,2011-09-20 15:10:00,United Kingdom,292,79
16929,7,1295.39,16.823246753246753,929,0,Thursday,12,51,2011-07-07 12:39:00,2011-12-06 08:37:00,United Kingdom,151,3
16930,3,378.89,7.148867924528302,339,0,Sunday,14,47,2011-10-02 14:25:00,2011-11-13 16:13:00,United Kingdom,42,25
16931,21,4554.87,5.140936794582393,3134,0,Sunday,12,448,2010-12-05 11:40:00,2011-12-04 13:15:00,United Kingdom,364,4
16932,1,150.23000000000002,3.129791666666667,82,0,Monday,14,44,2011-10-17 14:12:00,2011-10-17 14:12:00,United Kingdom,0,52
16933,0,530.08,10.81795918367347,281,5,Thursday,12,44,2011-04-14 12:28:00,2011-12-08 12:54:00,United Kingdom,238,0
16934,2,931.03,15.262786885245902,397,0,Sunday,12,59,2011-10-16 12:25:00,2011-10-16 12:40:00,United Kingdom,0,54
16936,1,261.9,4.676785714285714,171,0,Monday,11,56,2011-11-14 11:04:00,2011-11-14 11:04:00,United Kingdom,0,25
16938,4,1878.43,7.959449152542373,1018,1,Sunday,13,212,2011-02-04 09:34:00,2011-12-01 10:20:00,United Kingdom,300,8
16940,3,3049.88,9.99960655737705,2169,0,Tuesday,13,226,2011-02-23 12:27:00,2011-10-18 13:15:00,United Kingdom,237,51
16942,8,1878.51,6.733010752688172,801,2,Sunday,12,159,2011-04-26 11:59:00,2011-11-27 12:40:00,United Kingdom,215,12
16943,3,816.73,24.74939393939394,145,0,Tuesday,14,23,2011-01-25 14:00:00,2011-05-12 11:57:00,United Kingdom,106,211
16945,19,4345.5,17.451807228915662,2725,0,Tuesday,12,137,2010-12-16 17:49:00,2011-11-18 11:39:00,United Kingdom,336,21
16947,1,406.48,19.356190476190477,312,0,Monday,9,21,2011-04-18 09:38:00,2011-04-18 09:38:00,United Kingdom,0,235
16948,3,435.02,22.89578947368421,1614,0,Sunday,12,15,2011-01-18 10:58:00,2011-07-24 12:46:00,United Kingdom,187,138
16949,6,1161.27,19.0372131147541,790,1,Sunday,11,57,2011-01-27 12:11:00,2011-12-06 11:07:00,United Kingdom,312,3
16950,3,1178.56,28.06095238095238,644,0,Sunday,13,39,2010-12-07 15:20:00,2011-10-14 09:06:00,United Kingdom,310,56
16951,3,1262.75,14.514367816091953,1306,1,Tuesday,14,73,2011-02-08 14:58:00,2011-08-08 13:25:00,United Kingdom,180,122
16952,2,167.61,10.475625,92,0,Monday,12,16,2011-08-22 12:58:00,2011-08-22 13:03:00,United Kingdom,0,108
16953,1,20.8,20.8,10,0,Wednesday,15,1,2011-11-09 15:54:00,2011-11-09 15:54:00,United Kingdom,0,29
16954,9,2085.08,38.61259259259259,1054,0,Monday,10,40,2010-12-15 10:41:00,2011-12-09 09:46:00,United Kingdom,358,0
16955,4,493.67,18.98730769230769,246,1,Wednesday,10,18,2010-12-01 13:31:00,2011-06-08 10:36:00,United Kingdom,188,184
16956,0,292.34,16.24111111111111,112,2,Tuesday,8,16,2011-11-22 08:56:00,2011-11-30 14:28:00,United Kingdom,8,8
16957,2,416.64,26.04,172,0,Thursday,13,15,2011-03-03 09:25:00,2011-04-14 13:56:00,United Kingdom,42,238
16959,1,117.35000000000001,16.764285714285716,49,0,Tuesday,15,7,2011-09-13 15:03:00,2011-09-13 15:03:00,United Kingdom,0,86
16960,3,507.05,5.02029702970297,304,0,Friday,11,92,2011-04-01 11:54:00,2011-11-01 11:35:00,United Kingdom,213,38
16961,1,234.17,16.72642857142857,125,0,Monday,13,14,2011-08-15 13:46:00,2011-08-15 13:46:00,United Kingdom,0,115
16963,1,110.55000000000001,15.792857142857144,35,0,Sunday,13,7,2011-06-05 13:48:00,2011-06-05 13:48:00,United Kingdom,0,186
16965,1,201.19,7.738076923076923,291,0,Wednesday,12,26,2011-04-27 12:08:00,2011-04-27 12:08:00,United Kingdom,0,226
16966,7,2148.47,69.30548387096773,1978,3,Thursday,15,9,2011-04-13 14:17:00,2011-12-01 13:40:00,United Kingdom,231,7
16967,1,319.02,15.19142857142857,333,0,Friday,14,21,2011-06-03 14:24:00,2011-06-03 14:24:00,United Kingdom,0,188
16968,2,439.43,14.175161290322581,326,0,Monday,15,31,2011-08-24 10:51:00,2011-12-05 15:02:00,United Kingdom,103,3
16969,3,650.41,15.48595238095238,816,0,Wednesday,12,42,2011-06-01 12:10:00,2011-10-31 13:12:00,United Kingdom,152,38
16971,1,232.20999999999998,5.528809523809524,71,1,Tuesday,15,41,2011-11-01 15:06:00,2011-12-07 09:15:00,United Kingdom,35,2
16976,1,251.51999999999998,125.75999999999999,88,0,Thursday,16,2,2011-03-17 16:33:00,2011-03-17 16:33:00,United Kingdom,0,266
16978,1,344.33,8.828974358974358,166,0,Friday,12,39,2011-09-23 12:50:00,2011-09-23 12:50:00,United Kingdom,0,77
16979,6,1809.05,19.87967032967033,860,2,Tuesday,13,64,2011-02-15 09:20:00,2011-12-06 12:21:00,United Kingdom,294,3
16980,2,1028.46,12.697037037037038,739,0,Monday,12,71,2011-02-21 12:58:00,2011-03-29 16:36:00,United Kingdom,36,254
16982,1,384.06,17.457272727272727,182,0,Monday,12,22,2011-10-10 12:28:00,2011-10-10 12:28:00,United Kingdom,0,60
16983,7,1894.82,13.158472222222223,1322,1,Sunday,11,112,2010-12-05 12:34:00,2011-11-27 12:10:00,United Kingdom,356,12
16984,-6,4370.59,10.63403892944039,2365,11,Monday,17,354,2011-08-01 17:37:00,2011-09-22 18:21:00,United Kingdom,52,77
16985,10,5461.62,45.137355371900824,1830,1,Tuesday,10,62,2010-12-16 10:38:00,2011-11-22 13:33:00,United Kingdom,341,16
16986,2,1873.2,624.4,1040,0,Wednesday,15,3,2011-11-09 15:52:00,2011-11-10 11:55:00,United Kingdom,0,29
16987,7,1616.8,12.63125,401,0,Sunday,17,74,2011-05-18 15:55:00,2011-12-06 17:26:00,United Kingdom,202,2
16988,1,126.12,18.017142857142858,43,0,Sunday,16,7,2011-12-04 16:02:00,2011-12-04 16:02:00,United Kingdom,0,4
16989,6,1133.25,94.4375,1233,0,Tuesday,9,7,2011-07-12 09:11:00,2011-12-02 16:39:00,United Kingdom,143,6
16990,1,179.0,179.0,100,0,Thursday,8,1,2011-05-05 08:30:00,2011-05-05 08:30:00,United Kingdom,0,218
16992,4,1601.8600000000001,16.861684210526317,857,2,Monday,10,85,2011-02-02 16:31:00,2011-11-29 11:50:00,United Kingdom,299,10
16995,0,-1.25,-1.25,-1,1,Thursday,17,1,2010-12-02 17:09:00,2010-12-02 17:09:00,United Kingdom,0,371
16996,5,1427.46,34.816097560975614,534,4,Wednesday,14,14,2010-12-16 09:48:00,2011-11-09 16:43:00,United Kingdom,328,29
16997,3,702.0,58.5,360,0,Thursday,11,7,2011-01-18 11:51:00,2011-02-24 17:28:00,United Kingdom,37,287
16998,4,287.02000000000004,47.83666666666667,73,2,Thursday,9,2,2011-02-08 15:42:00,2011-07-13 09:49:00,United Kingdom,154,149
16999,2,484.82,21.07913043478261,294,0,Monday,15,21,2011-09-26 15:43:00,2011-11-16 13:53:00,United Kingdom,50,22
17001,11,3989.57,23.606923076923078,2164,0,Monday,15,75,2010-12-16 09:35:00,2011-12-09 09:38:00,United Kingdom,358,0
17002,3,1487.78,29.7556,678,1,Thursday,11,41,2011-02-22 11:46:00,2011-09-27 16:48:00,United Kingdom,217,72
17004,2,1312.1399999999999,30.51488372093023,771,0,Thursday,12,38,2011-09-08 12:16:00,2011-10-24 14:25:00,United Kingdom,46,45
17006,4,781.78,17.76772727272727,272,0,Monday,12,37,2011-09-25 12:15:00,2011-12-05 12:09:00,United Kingdom,70,4
17007,6,877.4300000000001,16.555283018867925,587,1,Thursday,10,50,2010-12-17 13:57:00,2011-10-20 10:47:00,United Kingdom,306,50
17010,1,185.46,15.455,116,1,Monday,14,11,2011-11-21 14:49:00,2011-11-23 11:04:00,United Kingdom,1,16
17011,1,270.9,18.06,186,0,Wednesday,13,15,2011-11-09 13:30:00,2011-11-09 13:30:00,United Kingdom,0,29
17014,3,562.6800000000001,7.707945205479453,238,1,Monday,14,63,2011-10-04 11:36:00,2011-12-01 14:09:00,United Kingdom,58,7
17015,3,1838.6100000000001,8.591635514018693,1978,0,Tuesday,13,182,2011-06-07 13:19:00,2011-11-11 10:45:00,United Kingdom,156,28
17017,11,8574.11,31.99294776119403,6613,16,Thursday,14,88,2010-12-02 10:17:00,2011-12-07 09:32:00,United Kingdom,369,2
17018,2,920.1,57.50625,176,0,Sunday,11,15,2011-01-18 08:46:00,2011-10-30 11:42:00,United Kingdom,285,40
17019,4,1258.08,5.517894736842105,820,0,Monday,11,166,2010-12-06 12:55:00,2011-11-28 13:06:00,United Kingdom,357,10
17022,1,71.0,10.142857142857142,108,0,Tuesday,17,7,2011-11-08 17:09:00,2011-11-08 17:09:00,United Kingdom,0,30
17024,3,95.85,31.95,69,0,Tuesday,9,2,2011-07-05 09:31:00,2011-10-25 13:47:00,United Kingdom,112,44
17025,3,357.77,39.75222222222222,235,0,Wednesday,15,8,2010-12-01 15:45:00,2011-10-10 09:06:00,United Kingdom,312,60
